%-----------------------------------------------------------------
% Neuron11 
% Copyright (c) 2010 Javier G. Orlandi <javiergorlandi@gmail.com> 
%-----------------------------------------------------------------
% Generated Positional Map
% Format: Neuron # | X | Y
%-----------------------------------------------------------------
7487 0.926127 -1.81975
7488 -0.67023 -1.14555
7489 2.06996 0.812972
7490 0.753466 2.00462
7491 1.09726 1.24133
7492 -2.22521 1.51089
7493 -0.399589 2.33813
7494 -1.28476 -1.72085
7495 2.44366 0.939942
7496 1.33777 0.54993
7497 -0.90258 -2.24547
7498 -0.449766 -2.10762
7499 -1.09627 2.0906
7500 -0.234754 0.301107
7501 1.60771 2.30339
7502 -0.0472036 -0.491616
7503 -0.860661 1.07628
7504 -0.850314 -1.12173
7505 -2.27463 2.17033
7506 -2.1003 -1.12662
7507 -0.542017 -0.200846
7508 -1.89181 -1.06635
7509 0.448044 -1.04443
7510 2.3552 0.552113
7511 -0.0929161 0.829542
7512 -0.45817 1.95524
7513 0.267831 -1.41276
7514 -0.748215 -0.783235
7515 1.91195 0.967503
7516 1.57665 0.0587576
7517 -2.3725 0.89103
7518 0.000149889 0.474283
7519 1.48568 0.947963
7520 -1.67151 -0.111491
7521 -1.4369 -0.897059
7522 0.973414 -0.00461006
7523 -1.07547 0.395615
7524 -1.1184 1.32366
7525 -0.453559 0.541438
7526 2.28482 0.9933
7527 0.618102 -1.02821
7528 -2.26883 1.9799
7529 -2.29957 -2.01109
7530 1.02663 -0.14991
7531 1.8508 -2.42293
7532 -2.46172 -2.31005
7533 -2.09497 0.302685
7534 -1.70103 0.511061
7535 -0.23529 2.26733
7536 -1.94832 -2.47355
7537 -2.0591 -1.21161
7538 0.955577 1.55081
7539 0.409524 -1.12003
7540 -0.507509 0.0669558
7541 -1.63997 -1.21612
7542 -0.35311 -0.300101
7543 2.16129 -1.15723
7544 1.86999 0.757315
7545 0.124713 -0.865347
7546 0.366641 2.05574
7547 -2.22783 -2.03694
7548 1.74579 0.508807
7549 0.473458 -0.813691
7550 -1.53144 -1.39114
7551 2.45786 -1.91568
7552 0.436432 2.22834
7553 1.65358 1.37326
7554 0.400153 1.51065
7555 -0.352455 1.07539
7556 1.7495 2.45729
7557 -2.45548 -1.94751
7558 2.19816 2.33749
7559 -0.621616 -0.848209
7560 0.946724 0.553064
7561 2.24657 -2.04482
7562 -2.1759 -0.425442
7563 -2.3048 -1.77473
7564 -2.13065 2.44012
7565 1.4994 0.374942
7566 -0.42508 -0.0431686
7567 -0.997539 -0.0102644
7568 0.571467 -1.6727
7569 1.77129 -2.25226
7570 -1.16656 2.41452
7571 0.00596149 1.89106
7572 -0.573713 2.07139
7573 -0.820159 0.80693
7574 -0.489081 0.350522
7575 1.91708 -0.906922
7576 0.824026 0.316759
7577 2.06144 1.96634
7578 -0.6053 1.72411
7579 -1.91544 -0.590908
7580 1.06007 0.878165
7581 2.02071 -0.960262
7582 1.27025 0.00181679
7583 -1.72347 -2.18707
7584 -0.714491 0.0679017
7585 0.581011 -0.136868
7586 -1.06358 -0.181636
7587 -1.2633 -1.68973
7588 -2.46772 -0.359856
7589 1.98009 1.02249
7590 -0.517921 -1.24365
7591 0.0767683 -1.97563
7592 -1.69271 -2.40214
7593 2.1471 1.88188
7594 -2.05484 -1.93942
7595 -0.0619994 1.81863
7596 1.18775 -2.11223
7597 -1.2787 -2.43283
7598 -1.61314 0.597118
7599 -1.73573 1.40227
7600 -2.38075 -2.36669
7601 1.93861 1.5669
7602 1.57167 1.44653
7603 -0.970083 1.0562
7604 1.80764 1.53611
7605 0.324591 0.187391
7606 1.06441 1.39158
7607 -2.02901 1.63588
7608 2.4186 -1.75584
7609 -1.83487 1.40443
7610 1.91642 -2.00297
7611 1.69647 -1.83332
7612 1.38734 0.120631
7613 1.88983 -0.737803
7614 1.66569 0.385358
7615 -0.6017 -2.14138
7616 0.187085 0.697533
7617 -2.4322 1.34771
7618 -1.78608 1.96681
7619 1.00645 -0.139306
7620 0.469759 1.75012
7621 0.855465 0.465537
7622 1.4324 -0.695626
7623 -0.303444 0.796385
7624 -0.111471 -2.39092
7625 -0.186139 0.944755
7626 1.99496 -0.607817
7627 1.15568 1.28703
7628 -0.788625 0.687977
7629 -0.815631 0.108995
7630 -0.236139 -0.285656
7631 -1.8072 1.08704
7632 -1.93887 -0.644489
7633 0.119425 -2.4744
7634 -0.865653 0.942813
7635 0.569029 2.45421
7636 0.759255 -1.05351
7637 -1.20392 0.842445
7638 0.574128 -1.74192
7639 -2.24055 0.25134
7640 2.3444 2.33541
7641 -0.0898222 -0.591472
7642 0.155237 -1.30141
7643 0.534891 1.34695
7644 -1.88533 0.307008
7645 -0.873395 -0.897843
7646 -0.602603 -1.70903
7647 -0.159046 -1.60997
7648 2.1791 2.4691
7649 0.772925 2.28982
7650 -1.14605 1.64832
7651 1.4184 1.30679
7652 -0.21577 1.11914
7653 1.20179 1.87719
7654 -0.175195 1.37047
7655 0.0760691 1.4943
7656 0.724534 -1.0586
7657 0.307235 -1.45513
7658 -1.55119 1.08267
7659 0.678946 -1.11791
7660 0.156212 -0.0712798
7661 -2.22961 1.2291
7662 -2.49923 1.47071
7663 -1.57389 -2.08508
7664 -0.206014 1.58077
7665 1.34478 -1.91961
7666 -2.3099 -1.44097
7667 -1.90991 0.569036
7668 1.20405 1.58128
7669 -1.2408 0.199223
7670 1.85245 0.570541
7671 -1.48375 -0.408691
7672 -1.07476 1.91716
7673 -0.10976 -0.517696
7674 1.4727 2.40495
7675 -0.687391 -1.99212
7676 -2.42408 1.56626
7677 -1.09267 2.12179
7678 0.527327 0.412425
7679 0.698866 2.25621
7680 0.572363 -2.01703
7681 1.79684 0.0330611
7682 1.32156 -1.32594
7683 2.48506 -1.47277
7684 -1.95461 0.900277
7685 -0.91429 2.11329
7686 1.95356 0.573047
7687 -0.964144 1.98102
7688 -0.359015 -1.77112
7689 -1.1425 1.14056
7690 -1.07206 -0.19535
7691 -1.03838 -1.26954
7692 0.634477 -2.17172
7693 0.870848 0.369899
7694 0.0683406 -1.15307
7695 1.49955 -2.24269
7696 -2.47935 -1.68881
7697 -2.04306 1.36498
7698 -0.948682 -0.704865
7699 -1.28146 1.08747
7700 -0.96497 -2.4216
7701 0.273732 0.28756
7702 1.97944 2.24577
7703 0.986927 -1.38317
7704 1.36137 -2.07727
7705 2.46612 -0.713502
7706 2.49977 1.95739
7707 -0.398104 -0.0156541
7708 -0.963941 -0.703207
7709 0.437381 0.875488
7710 0.548392 1.79389
7711 1.88733 -2.3036
7712 -2.49437 -0.573446
7713 1.21023 0.477524
7714 -2.07252 -0.906662
7715 1.90647 -0.105145
7716 -0.142163 -1.32207
7717 -1.71751 1.72153
7718 -2.08328 -1.34425
7719 -2.35809 2.2982
7720 1.34055 2.04825
7721 -2.23705 -1.26035
7722 -0.782525 -1.19341
7723 -0.802012 -1.55467
7724 1.0689 -1.85592
7725 0.730528 -0.533178
7726 0.956957 1.21889
7727 2.30564 -0.0591595
7728 -0.472585 -0.975147
7729 -0.867167 -2.04038
7730 1.19795 -0.707745
7731 2.05743 -1.39415
7732 -2.29458 -1.98536
7733 -1.28495 0.666216
7734 -1.08854 1.4908
7735 -1.07784 -2.06603
7736 -2.41032 -1.54029
7737 -2.48724 -0.753538
7738 0.721791 1.45409
7739 -2.19102 0.391209
7740 2.24063 1.05907
7741 0.283871 0.663628
7742 -1.38723 -0.413663
7743 -1.23037 0.260859
7744 -1.71815 -0.679877
7745 2.21344 -1.95734
7746 1.88379 -2.37805
7747 2.26322 -0.997618
7748 -2.49658 0.878958
7749 -1.43317 0.42915
7750 0.475221 -0.532693
7751 -1.86586 0.457024
7752 1.63024 2.18356
7753 -1.8155 1.84111
7754 1.52923 -0.960051
7755 1.35341 0.820697
7756 1.42018 0.166518
7757 -1.61683 -0.583742
7758 0.859312 0.0773101
7759 -1.53812 -1.68362
7760 1.68487 -1.31342
7761 -1.04136 1.63712
7762 -0.858338 -1.37293
7763 2.34434 2.49841
7764 1.69538 -1.57938
7765 -0.319448 -2.31506
7766 -1.66987 0.517034
7767 -1.30265 0.880105
7768 1.86043 0.261242
7769 2.08207 -0.651068
7770 0.35446 -0.687472
7771 -0.948054 2.20794
7772 -2.2625 -0.981676
7773 2.42879 -0.0654099
7774 -0.67993 1.49432
7775 1.3756 -1.61117
7776 2.42374 0.845467
7777 0.441234 1.13864
7778 2.35909 2.16031
7779 2.16192 1.21949
7780 0.422901 -1.55251
7781 -2.0255 -0.152078
7782 0.64223 2.32481
7783 1.63948 0.0428399
7784 -1.57932 2.03352
7785 1.27285 -1.51879
7786 2.15498 -0.141091
7787 -1.89089 1.84756
7788 -0.365852 -2.31883
7789 -1.90093 -1.46866
7790 -0.442705 1.17257
7791 1.47913 -1.2657
7792 -0.965076 -1.11661
7793 0.787537 1.08071
7794 -0.0580324 0.962621
7795 -1.23 -1.21084
7796 1.80566 0.126353
7797 -2.18574 0.101569
7798 2.03632 -2.10998
7799 0.262229 1.29828
7800 0.451622 -0.800158
7801 -0.347182 -2.16394
7802 0.900776 0.993542
7803 -0.982144 -1.70739
7804 2.01796 -1.76015
7805 -0.261038 -1.40604
7806 -0.99252 0.791291
7807 0.408449 2.07846
7808 1.37535 1.49413
7809 -1.19585 0.337551
7810 0.323535 -1.26239
7811 1.69823 0.695312
7812 1.86396 0.866725
7813 0.132264 -1.15956
7814 -1.84517 0.318352
7815 2.41374 -1.50985
7816 -1.75128 -1.46634
7817 1.846 -1.25218
7818 -1.29128 -1.56956
7819 -0.384484 -0.420797
7820 -1.31402 -0.216768
7821 -1.94832 -0.869495
7822 1.01464 1.43577
7823 -2.26161 -0.709365
7824 1.73072 0.0877991
7825 1.72742 -1.77876
7826 1.5516 1.8363
7827 -1.82826 0.199349
7828 -2.28535 1.08739
7829 1.04512 0.169321
7830 0.739839 -0.428828
7831 -0.441257 0.315528
7832 1.60301 -0.559324
7833 -1.13263 1.6233
7834 -0.61129 0.0894766
7835 2.21831 1.03516
7836 -0.142283 -1.30223
7837 -0.522942 1.16513
7838 0.50798 1.50734
7839 1.54283 -0.595319
7840 -0.853582 1.59942
7841 1.74832 0.806286
7842 1.82103 -2.11295
7843 -0.631718 -2.39254
7844 0.152408 0.713399
7845 2.01617 1.17492
7846 1.75165 1.05889
7847 1.01971 1.34226
7848 2.09916 1.11825
7849 1.65005 1.8397
7850 1.05986 1.64339
7851 2.15099 -1.94745
7852 1.97352 1.89034
7853 2.0874 0.0350403
7854 0.0435022 2.39932
7855 0.729058 1.81273
7856 -1.91997 1.70464
7857 2.26565 -0.564605
7858 -2.06497 -0.737589
7859 -0.847169 -0.648641
7860 -1.70231 -1.91407
7861 -0.781822 -0.154514
7862 0.808157 1.38212
7863 1.52558 -0.10339
7864 1.10854 2.39992
7865 1.44137 -2.30893
7866 -1.05973 1.92677
7867 -0.587957 0.13641
7868 1.38901 1.03335
7869 1.7643 -1.37675
7870 2.05579 2.15155
7871 -1.07359 -1.74111
7872 0.161036 -1.56792
7873 -2.1571 2.48417
7874 -2.42011 -1.04976
7875 -1.86052 -2.17739
7876 -2.27789 0.862579
7877 0.391929 -2.04941
7878 0.736768 -0.0434601
7879 0.405522 -0.10022
7880 -1.3241 0.207114
7881 1.28502 0.225927
7882 1.4674 -2.41122
7883 -1.74095 1.07327
7884 2.12266 -0.487585
7885 -1.2975 -2.42027
7886 -1.51263 -0.626607
7887 1.50197 -1.55671
7888 0.853576 -1.17658
7889 2.38828 -0.890789
7890 1.77786 -0.000307305
7891 1.64436 -0.460514
7892 -1.17522 1.1301
7893 -1.62065 -2.25396
7894 0.386439 2.28123
7895 -0.250629 2.35321
7896 -1.02921 -1.83575
7897 -0.064495 0.157895
7898 0.330879 0.0365266
7899 2.05316 0.499732
7900 -1.59598 1.21925
7901 0.912616 -0.299215
7902 2.48042 -0.300474
7903 2.19589 -2.12397
7904 2.46319 0.545668
7905 2.02948 1.90561
7906 0.339707 -1.67605
7907 -2.16833 1.25455
7908 -1.28067 1.76274
7909 -1.40639 -2.0163
7910 0.200811 0.150766
7911 2.43694 -1.32232
7912 -1.21573 2.4948
7913 0.350489 1.39594
7914 -0.659084 -0.474476
7915 1.33566 1.52402
7916 2.47683 2.14645
7917 -0.709318 0.488002
7918 -2.34389 -1.23601
7919 1.90983 1.84716
7920 -1.2432 -1.40499
7921 1.8823 0.0999227
7922 1.43254 -1.48161
7923 -0.571866 1.85427
7924 1.53527 0.0572151
7925 0.764993 -1.52151
7926 0.681752 1.76056
7927 2.40857 -0.819055
7928 -1.02961 2.24728
7929 -0.633888 1.80723
7930 -0.464145 -1.34709
7931 -2.21202 1.90577
7932 0.14132 -0.620585
7933 -1.80297 2.42609
7934 0.115329 -0.562077
7935 2.15648 0.0373918
7936 0.771648 1.26739
7937 -0.810452 -0.044838
7938 -0.821292 -2.31387
7939 -1.9877 0.920035
7940 2.4984 -1.06988
7941 -1.99097 0.108771
7942 -1.4522 -0.924475
7943 -0.0807784 1.55595
7944 1.75578 -0.948758
7945 0.719107 -0.142534
7946 -1.00491 1.37925
7947 -0.034262 0.141244
7948 -1.78153 0.913663
7949 -1.23233 1.42176
7950 2.36781 -2.16647
7951 2.2807 -0.169227
7952 1.76007 -2.49528
7953 0.202239 -0.824222
7954 0.442597 -1.36552
7955 2.13202 -0.36813
7956 2.43702 -1.15247
7957 1.31949 0.920432
7958 0.864245 -0.375755
7959 -0.500205 -0.774033
7960 2.14099 -0.0473894
7961 1.64224 -2.42502
7962 -2.04829 -1.35143
7963 -0.318093 -1.69633
7964 -0.25335 0.966171
7965 -1.86986 -1.3664
7966 -1.11451 2.16176
7967 -0.184652 -0.0374718
7968 1.65228 -0.267168
7969 -1.2874 1.07247
7970 -1.19106 -2.11143
7971 1.00308 1.8248
7972 0.311089 -1.92117
7973 -0.624939 1.4485
7974 1.65825 0.988136
7975 -0.290949 -1.283
7976 -1.38611 -0.353918
7977 0.181221 1.3315
7978 -1.95993 1.47386
7979 -0.742269 -0.114173
7980 0.81253 1.48572
7981 -0.719106 -2.38269
7982 -0.201219 -2.23365
7983 0.953381 -0.429984
7984 -0.420803 -2.2714
7985 0.663031 -2.47527
7986 -2.19401 -1.95355
7987 1.51729 2.23752
7988 -2.27336 2.25211
7989 1.91873 -1.79687
7990 2.20082 0.474923
7991 -0.542246 -1.02213
7992 -1.00931 0.686281
7993 1.71451 -0.315633
7994 0.339073 -0.80087
7995 -0.929185 0.418179
7996 2.2582 -2.01654
7997 -0.0802286 0.166341
7998 1.53816 -2.33228
7999 0.522217 1.27761
8000 0.833933 -0.16788
8001 0.881329 0.225145
8002 -2.26501 -1.88708
8003 1.2724 2.07644
8004 0.395486 1.90706
8005 1.54701 2.16647
8006 0.57912 -2.45043
8007 2.03443 0.149367
8008 2.19571 0.552712
8009 2.18386 1.85091
8010 -0.997055 0.124478
8011 -2.32476 -0.665471
8012 -1.86309 -1.45205
8013 0.637269 -0.691649
8014 -2.01787 0.333133
8015 2.08867 0.172202
8016 1.50132 0.736332
8017 1.19383 0.310686
8018 -2.33439 1.7549
8019 0.340889 -1.18556
8020 -1.94206 2.389
8021 1.69855 2.48362
8022 1.6903 -1.72728
8023 -0.54942 2.04554
8024 -0.719925 0.653909
8025 1.11748 -1.95703
8026 -1.76939 1.41555
8027 1.48713 1.40824
8028 2.28167 0.0650701
8029 -0.329852 -1.38803
8030 1.9994 2.10377
8031 0.580314 -0.245822
8032 0.995759 0.726343
8033 -1.82568 -0.945417
8034 -0.274841 0.579409
8035 -1.85401 0.265553
8036 0.0450111 -2.39193
8037 2.28993 2.1762
8038 -1.63441 0.028194
8039 0.13786 2.13032
8040 -1.12078 -1.76817
8041 -0.014953 -0.925853
8042 -0.288261 -1.9554
8043 -1.0886 -0.588161
8044 -1.26489 -1.09518
8045 -0.88121 -2.28968
8046 -2.16844 -0.683315
8047 1.82521 0.661604
8048 0.661262 -0.901418
8049 -2.36778 0.19932
8050 1.68294 2.47559
8051 1.64891 0.726222
8052 -0.785847 -1.77228
8053 1.61988 -0.341728
8054 1.65932 0.0105195
8055 2.31326 -1.75114
8056 -2.1093 -2.20858
8057 0.626143 -0.52586
8058 -0.749477 1.07743
8059 0.155952 -1.27728
8060 1.92495 -1.69956
8061 0.93271 -1.22291
8062 -0.95487 -0.957773
8063 0.553448 -1.46851
8064 1.71911 -0.894584
8065 1.79681 1.28287
8066 0.302745 -2.29518
8067 2.37669 -0.730784
8068 -1.91359 2.34324
8069 0.107375 1.36588
8070 -2.45565 -0.745563
8071 0.703539 0.901808
8072 1.34458 -1.57095
8073 0.756426 -2.26305
8074 -0.684199 1.47868
8075 1.5183 -1.64408
8076 -0.501473 -2.15593
8077 0.607939 2.3375
8078 -0.730548 -2.15273
8079 0.856632 0.711569
8080 -0.135535 1.5713
8081 2.16806 1.82676
8082 1.67659 -1.39947
8083 -1.76941 0.677279
8084 -1.04353 1.94509
8085 1.09936 1.77092
8086 -0.687937 2.14744
8087 1.97326 -1.05926
8088 -0.45091 -1.3293
8089 -1.02065 -2.44911
8090 0.479766 1.98064
8091 -2.26535 1.64812
8092 1.18842 0.00809928
8093 -0.360145 2.245
8094 0.712588 2.02456
8095 -1.02728 -0.333397
8096 -2.49827 -0.136545
8097 1.36512 0.93079
8098 1.49158 -1.79567
8099 1.37948 2.157
8100 -1.03943 2.311
8101 0.0161953 0.105397
8102 -2.29759 1.6374
8103 0.229682 -1.23662
8104 1.45856 -0.975277
8105 -2.35913 -0.494412
8106 -2.16598 0.732012
8107 -2.16656 -0.175147
8108 1.73254 1.09271
8109 0.696902 1.65263
8110 2.16951 -1.47716
8111 -0.238556 2.43208
8112 -0.510777 2.12539
8113 0.718491 -0.321409
8114 1.16963 1.10041
8115 -2.03946 1.28228
8116 -1.75981 0.66156
8117 -0.183167 1.84397
8118 1.55768 -0.943762
8119 0.998198 -0.968186
8120 -1.01045 1.61436
8121 2.14707 -0.381075
8122 0.393689 -0.697916
8123 -1.75214 0.739696
8124 0.642642 0.913681
8125 1.7892 -2.02433
8126 -1.85245 -1.46731
8127 2.03721 1.2025
8128 -1.05105 -0.713243
8129 2.2983 1.43955
8130 -1.4147 1.55263
8131 -1.4488 -1.31997
8132 -0.211701 1.32644
8133 1.85439 2.32054
8134 -1.26368 -1.32164
8135 -1.6068 0.468357
8136 -1.85022 1.83905
8137 0.509548 0.492676
8138 0.460853 -0.0890515
8139 0.276495 -1.86252
8140 -1.63854 -1.48702
8141 -1.06427 2.43401
8142 -1.56506 -0.85735
8143 -0.306654 -1.41987
8144 2.36115 0.33051
8145 0.85972 2.30766
8146 -2.36187 -1.53795
8147 -2.34128 -0.545467
8148 1.79721 1.73842
8149 -0.987867 0.582975
8150 -0.334206 -2.08594
8151 -0.777918 -2.14181
8152 -0.61742 0.536197
8153 -1.81412 -0.767867
8154 -0.104551 1.56409
8155 0.0137914 0.921093
8156 -0.887867 1.3486
8157 -1.1273 2.00818
8158 1.84599 -2.33862
8159 0.436914 -1.19644
8160 1.22896 -0.828014
8161 -2.25883 -2.02109
8162 -1.03198 0.565795
8163 0.744544 0.0861084
8164 2.00609 -2.31527
8165 1.49605 1.2492
8166 -0.636715 -2.32248
8167 -1.61495 0.7541
8168 -2.37982 1.59045
8169 -2.45651 -1.53857
8170 -1.62109 -1.7805
8171 -0.405026 -0.823622
8172 -2.01167 2.45453
8173 2.38938 -0.167074
8174 -1.35663 1.45099
8175 -0.802767 -2.09409
8176 -2.25794 -1.25442
8177 0.286596 -1.89733
8178 -1.15431 -1.14586
8179 -2.29935 1.21556
8180 2.3807 0.286071
8181 -2.15667 1.76729
8182 -1.58659 1.4623
8183 0.218935 -1.04157
8184 -0.0868827 1.07328
8185 1.42704 -0.752474
8186 1.60543 1.46085
8187 1.84876 1.37557
8188 0.00547242 -1.73515
8189 1.16642 -2.13756
8190 -0.812261 1.16351
8191 -0.306977 1.89767
8192 0.945867 1.50442
8193 0.257754 0.684553
8194 1.40735 2.27623
8195 2.39106 0.723889
8196 0.651152 1.09963
8197 2.09419 1.78963
8198 -0.420373 0.689844
8199 -1.01365 -2.0744
8200 -1.50943 0.853817
8201 1.67984 0.73317
8202 -1.05821 2.35505
8203 -1.05186 -2.19696
8204 1.36952 -0.530216
8205 2.24681 -0.309891
8206 1.05817 -2.48987
8207 -1.70611 1.90041
8208 1.90495 1.25862
8209 -1.74053 0.593554
8210 -1.91605 0.479474
8211 1.22103 -0.392594
8212 2.03727 0.392965
8213 0.856645 -2.43644
8214 1.15982 -2.27527
8215 -1.06581 -2.35583
8216 1.91807 -2.04302
8217 2.41876 1.13545
8218 0.378453 0.172054
8219 -0.159054 -0.582857
8220 2.3124 2.34783
8221 -2.29469 2.01895
8222 -0.208431 -0.694312
8223 -2.34408 -1.01668
8224 -2.34725 -0.61052
8225 2.46604 -0.555943
8226 -0.330422 -0.686673
8227 2.35874 0.447764
8228 2.44152 2.01414
8229 -1.97835 -1.2357
8230 -1.30503 -2.27305
8231 -2.10126 0.331798
8232 -1.92034 -0.70353
8233 -0.0321898 1.62035
8234 -2.24953 -0.180949
8235 -1.52326 -1.22322
8236 2.02304 2.1027
8237 -1.17401 -0.584888
8238 -0.547239 -0.702432
8239 -0.252341 -0.677056
8240 -2.02624 2.42007
8241 1.25431 -1.54598
8242 1.97054 -1.26081
8243 0.240058 -2.00738
8244 0.46998 2.1299
8245 -1.50614 0.0809213
8246 -1.87059 -1.57055
8247 -1.26902 -0.597148
8248 1.31862 0.853678
8249 -2.36535 -1.87571
8250 -1.48911 -1.09906
8251 -1.66943 -0.63777
8252 -2.2353 -1.02205
8253 2.49468 1.92497
8254 -0.678797 0.97952
8255 0.0189194 -2.30561
8256 2.22598 -1.90896
8257 0.780826 1.93379
8258 -0.431192 -0.115299
8259 1.67995 -1.51295
8260 -1.29741 0.108263
8261 1.91735 0.1477
8262 0.752177 2.16629
8263 -0.0396959 -2.35866
8264 0.281348 1.85993
8265 -1.09124 -0.435925
8266 2.31071 0.681346
8267 1.88874 0.152301
8268 -1.07393 0.861419
8269 -0.334979 -1.57435
8270 0.695248 2.16366
8271 1.99562 0.615001
8272 1.87762 -1.79718
8273 -1.09615 -0.453547
8274 1.73428 -1.54546
8275 -0.222599 -2.32332
8276 -1.55342 0.96087
8277 2.35977 -1.60901
8278 -0.580982 -1.97901
8279 1.77939 1.49315
8280 0.526507 -0.840745
8281 0.414404 -1.16351
8282 -2.30865 0.655128
8283 0.0975041 0.1972
8284 -0.74527 1.46885
8285 -0.405941 -0.398317
8286 0.585821 1.57496
8287 1.99614 -1.25902
8288 2.01008 2.34982
8289 1.91292 2.23201
8290 2.26942 0.338428
8291 -2.09401 -0.998839
8292 0.525983 -1.14549
8293 -0.669845 -1.08548
8294 -0.920441 0.371366
8295 -1.32457 -1.6689
8296 -1.44894 -0.663104
8297 -2.2968 -0.44621
8298 -1.92328 1.9211
8299 2.39009 1.40777
8300 -2.27345 -0.615445
8301 0.281866 -0.676563
8302 0.708323 -0.123177
8303 -2.11664 0.858583
8304 -1.1384 -0.42955
8305 -1.85547 -2.46944
8306 1.68533 0.839204
8307 0.324887 0.217793
8308 0.478206 -0.595101
8309 -0.832501 1.74049
8310 2.11526 -2.44281
8311 -1.5728 0.307028
8312 -0.18484 -2.23213
8313 -1.09566 -0.713046
8314 -0.0533333 -2.43428
8315 0.0693883 -0.719754
8316 0.730836 -0.497533
8317 -2.08769 -1.68027
8318 1.92666 2.32875
8319 -0.452054 0.755112
8320 0.261435 2.37834
8321 0.0920738 0.161627
8322 1.00643 1.56642
8323 -1.77737 -2.00866
8324 0.149691 -1.88667
8325 0.283951 0.136516
8326 -0.393076 0.248199
8327 -0.236019 -1.92645
8328 -1.51353 1.5095
8329 1.15838 -1.79955
8330 1.26554 -2.12322
8331 0.400898 -2.43107
8332 2.41173 -2.18736
8333 -1.4969 0.411159
8334 0.264331 -1.79098
8335 1.92348 2.24691
8336 2.16647 -1.85982
8337 1.91 1.27986
8338 -1.38194 1.04974
8339 -0.959767 -1.21736
8340 -2.21844 1.96058
8341 1.31346 -0.0915185
8342 1.09298 1.29031
8343 0.686711 1.13625
8344 -1.77958 -0.067248
8345 -2.06143 0.704988
8346 -0.802998 1.95633
8347 1.98322 -2.11852
8348 -0.218807 -2.48755
8349 -0.259783 2.21166
8350 1.09125 -1.76849
8351 -1.57274 -1.9049
8352 -2.22778 -1.06779
8353 0.0934276 -0.739008
8354 -0.74079 1.60287
8355 0.308822 1.68634
8356 1.06956 0.963542
8357 -2.33661 -1.40065
8358 -1.37971 -0.372189
8359 0.0267038 2.3319
8360 0.965078 -1.99859
8361 -0.277205 0.976846
8362 1.6208 -2.16724
8363 1.57933 0.573615
8364 0.501506 -1.80584
8365 -0.656399 0.715517
8366 0.705972 0.732534
8367 1.72223 2.46119
8368 1.98759 -0.313278
8369 2.05039 -0.645314
8370 -0.253166 0.308086
8371 1.85886 -1.10001
8372 0.0308399 1.46782
8373 2.38352 -1.87418
8374 1.39399 0.0440194
8375 2.3748 1.03267
8376 0.279588 -1.73684
8377 -2.46024 -1.43332
8378 -1.07087 1.18383
8379 2.31972 -1.04311
8380 1.19427 -0.981951
8381 -0.391762 1.39946
8382 -1.91679 -1.75406
8383 -2.40485 0.406018
8384 -2.07933 -0.0199876
8385 -1.91581 -0.993467
8386 -1.50443 0.907221
8387 0.917562 1.67106
8388 0.138146 -1.06367
8389 1.51642 0.137674
8390 -2.49323 -2.03914
8391 -0.195584 -1.95177
8392 -0.0204085 -0.547074
8393 0.0661598 -1.40118
8394 -1.57684 -0.954649
8395 0.865115 0.781709
8396 1.63886 -1.81742
8397 -2.30704 2.30417
8398 2.3624 -0.552432
8399 -0.776258 0.167222
8400 1.55328 0.353642
8401 -1.24365 0.379275
8402 1.36723 -1.19667
8403 0.88839 1.65694
8404 1.0099 0.153711
8405 -0.722637 0.801747
8406 -1.42455 0.039469
8407 1.41851 1.43631
8408 0.536674 -0.719156
8409 1.01871 -1.04431
8410 1.58804 0.20068
8411 -0.284837 1.51798
8412 -2.33152 -0.701957
8413 -1.21946 -0.976326
8414 -2.28573 1.37641
8415 -2.29921 0.560546
8416 2.40788 0.177321
8417 2.08714 1.01892
8418 -1.9801 -0.748398
8419 1.63813 0.323039
8420 -0.432687 -1.8251
8421 -2.27481 -2.25375
8422 -1.04926 -1.19511
8423 -2.18245 -1.77822
8424 1.50725 -2.09174
8425 -0.552697 -0.860128
8426 0.898225 -0.188271
8427 -1.79487 -0.888016
8428 -1.82969 2.44571
8429 -0.270931 0.643808
8430 0.159188 0.772753
8431 -0.548897 1.15077
8432 -0.935762 -1.65773
8433 -2.33733 -0.170244
8434 2.26127 1.77936
8435 -0.404679 0.84222
8436 0.465891 0.849075
8437 0.732494 0.922784
8438 0.000931382 -0.887508
8439 0.0360198 -0.710379
8440 -1.67564 1.2767
8441 -0.643117 -0.518597
8442 0.830726 1.83204
8443 -0.372983 -1.95754
8444 -2.32452 -2.45081
8445 2.17185 1.5982
8446 0.946985 0.836356
8447 1.32025 0.811991
8448 -0.622255 1.9278
8449 1.00552 -2.44716
8450 -0.23168 -2.15662
8451 -0.478505 1.37576
8452 0.155704 1.1086
8453 0.0300717 0.624013
8454 -0.491641 -1.79541
8455 -0.070603 -1.79733
8456 -1.25322 0.96328
8457 0.539182 2.28133
8458 -1.14568 -0.310224
8459 -1.11208 0.0161498
8460 1.51793 1.72523
8461 0.955978 1.99081
8462 -2.44479 2.241
8463 1.5534 -1.93083
8464 1.11133 1.36846
8465 -1.33643 -0.0421845
8466 -0.275145 -1.69391
8467 2.04535 -2.06384
8468 -0.948679 0.118173
8469 -1.39867 1.08148
8470 -0.329485 -1.77662
8471 -1.3401 0.71031
8472 0.304712 -1.41163
8473 -0.190495 2.16899
8474 2.06732 0.995899
